table0_id;table0A;table0B;table0C;table0D;table0E
81061;100;645;114;273;32
81062;428;152;291;621;78
81063;949;764;258;603;601
81064;280;221;947;773;655
81065;858;636;368;797;510
81066;235;359;813;871;497
81067;914;777;479;498;935
81068;895;776;306;964;310
81069;808;103;180;449;610
81070;286;840;394;629;497
81071;369;194;909;379;347
81072;884;210;428;173;913
81073;602;550;89;348;867
81074;819;553;404;547;406
81075;646;315;59;501;77
81076;353;396;679;350;690
81077;577;964;610;662;608
81078;10;376;569;615;492
81079;705;865;441;117;936
81080;998;227;304;124;270
81081;907;289;943;663;92
81082;357;591;111;923;105
81083;773;263;319;308;98
81084;454;991;72;629;285
81085;321;355;129;23;607
81086;822;241;758;66;148
81087;623;350;249;260;656
81088;404;259;704;76;821
81089;416;295;220;731;356
81090;926;738;990;935;443
81091;575;950;621;848;95
81092;716;212;648;329;600
81093;884;741;601;312;869
81094;171;66;326;352;924
81095;198;566;83;225;40
81096;938;572;496;962;182
81097;862;309;902;253;513
81098;315;933;299;794;181
81099;456;905;585;49;977
81100;866;938;482;606;33
81101;580;815;629;320;296
81102;846;152;769;585;647
81103;515;382;143;479;197
81104;225;531;270;835;824
81105;269;187;60;33;720
81106;314;538;578;345;154
81107;416;548;625;540;105
81108;913;443;909;815;269
81109;395;868;263;502;168
81110;511;948;357;208;272
81111;412;271;622;76;938
81112;147;907;923;467;114
81113;523;590;814;665;242
81114;936;229;758;172;517
81115;935;649;50;824;445
81116;453;365;140;899;824
81117;124;191;644;699;469
81118;976;55;481;511;512
81119;298;744;56;259;697
81120;63;223;366;780;688
81121;547;57;556;430;571
81122;137;747;235;397;323
81123;559;256;630;435;275
81124;983;75;406;825;420
81125;794;439;667;370;816
81126;301;454;54;574;459
81127;242;354;759;269;108
81128;133;799;981;99;143
81129;226;551;694;988;915
81130;38;7;525;648;294
81131;711;269;517;410;327
81132;318;592;790;597;125
81133;903;217;113;44;816
81134;946;543;843;383;362
81135;300;449;161;564;954
81136;106;769;772;445;891
81137;628;745;697;396;373
81138;68;747;856;515;626
81139;455;579;323;553;308
81140;221;917;659;966;148
81141;869;728;661;399;741
81142;747;851;592;286;755
81143;902;265;469;716;981
81144;742;214;653;363;481
81145;328;368;259;825;627
81146;343;395;569;163;41
81147;975;266;445;583;628
81148;515;855;239;714;661
81149;287;675;294;919;383
81150;253;717;677;545;848
81151;49;380;123;873;567
81152;567;778;666;593;909
81153;202;152;66;257;456
81154;459;715;602;618;603
81155;209;541;311;34;488
81156;895;15;277;540;630
81157;999;959;467;579;365
81158;933;862;890;948;997
81159;615;85;577;739;771
81160;59;898;823;147;812
81161;429;375;631;753;839
81162;756;40;210;532;250
81163;120;615;984;887;625
81164;87;107;7;12;809
81165;285;132;240;728;396
81166;174;503;103;96;229
81167;562;624;922;856;65
81168;749;782;415;401;497
81169;851;613;182;508;35
81170;75;962;379;991;168
81171;539;470;19;232;925
81172;431;705;627;158;334
81173;58;209;122;236;261
81174;50;39;262;581;895
81175;711;443;929;187;153
81176;261;517;992;624;956
81177;921;319;170;372;917
81178;685;890;355;889;418
81179;817;838;106;226;299
81180;122;35;654;499;437
81181;562;953;864;661;985
81182;952;372;585;228;436
81183;295;729;824;506;208
81184;929;261;805;543;601
81185;189;518;708;194;71
81186;40;557;378;117;621
81187;390;204;750;395;213
81188;757;371;222;226;647
81189;863;926;988;964;776
81190;551;877;726;40;136
81191;449;968;768;965;121
81192;761;828;552;665;744
81193;31;417;880;617;244
81194;780;697;577;763;927
81195;929;537;185;314;667
81196;477;711;750;649;886
81197;784;169;130;646;230
81198;590;580;595;572;229
81199;760;812;305;99;871
81200;811;332;451;874;575
81201;934;575;329;110;846
81202;719;358;72;225;343
81203;78;411;788;681;334
81204;202;416;848;848;78
81205;486;346;16;318;766
81206;346;354;46;372;210
81207;652;770;125;366;31
81208;948;839;231;739;523
81209;851;665;813;622;749
81210;441;716;242;949;991
81211;258;848;239;417;681
81212;78;704;561;639;397
81213;533;304;838;722;317
81214;919;186;102;459;704
81215;454;67;208;760;853
81216;678;664;340;955;754
81217;905;871;86;72;523
81218;631;495;929;304;958
81219;641;634;526;998;334
81220;986;976;923;835;782
81221;166;752;823;747;475
81222;389;660;805;564;614
81223;660;624;679;681;631
81224;41;478;337;290;706
81225;283;102;492;510;502
81226;278;832;848;748;681
81227;401;414;820;818;290
81228;143;946;27;29;377
81229;443;438;161;540;761
81230;703;84;520;771;353
81231;244;954;745;829;563
81232;438;743;625;369;217
81233;299;796;760;654;572
81234;139;719;280;22;256
81235;21;151;532;592;151
81236;779;682;965;94;869
81237;516;124;312;92;925
81238;936;913;926;387;841
81239;329;470;525;217;595
81240;125;239;672;476;275
81241;423;18;461;640;923
81242;402;518;640;146;752
81243;260;861;648;247;173
81244;765;56;765;392;786
81245;472;316;366;621;511
81246;71;911;867;818;245
81247;625;126;279;365;171
81248;24;776;219;603;891
81249;253;412;660;943;395
81250;515;162;638;433;545
81251;200;163;10;632;778
81252;592;580;675;990;449
81253;168;633;517;688;741
81254;520;549;385;810;628
81255;498;470;617;372;925
81256;235;100;25;165;745
81257;553;110;599;594;437
81258;135;530;603;616;36
81259;875;922;680;79;109
81260;91;689;933;165;875
81261;771;782;842;643;288
81262;455;365;459;939;796
81263;453;332;788;70;884
81264;963;187;393;414;245
81265;208;382;547;490;40
81266;578;53;626;495;580
81267;512;479;172;650;66
81268;635;337;675;81;930
81269;350;631;568;127;703
81270;978;81;902;936;616
81271;240;671;404;310;166
81272;801;725;613;326;801
81273;653;527;523;339;126
81274;17;769;528;156;791
81275;880;939;530;698;672
81276;319;459;52;623;595
81277;14;297;623;762;737
81278;986;697;32;897;351
81279;268;199;767;383;223
81280;294;904;313;47;467
81281;321;519;53;933;470
81282;409;769;479;329;985
81283;330;779;120;947;120
81284;996;236;731;77;43
81285;123;606;918;512;261
81286;727;580;755;961;812
81287;455;622;74;317;295
81288;796;659;118;869;223
81289;621;314;853;167;810
81290;83;332;75;434;487
81291;18;413;500;784;896
81292;573;624;828;118;373
81293;827;337;581;714;584
81294;721;973;489;230;533
81295;710;641;108;358;839
81296;153;575;421;754;932
81297;937;955;729;696;391
81298;574;50;131;864;192
81299;783;273;6;689;873
81300;795;386;560;444;528
81301;405;773;577;778;466
81302;145;227;85;144;4
81303;274;919;271;882;239
81304;680;424;115;887;967
81305;835;845;860;97;124
81306;451;171;205;51;188
81307;896;711;423;159;843
81308;941;713;540;540;55
81309;939;995;300;584;989
81310;368;588;531;159;246
81311;165;167;246;995;641
81312;343;711;865;57;538
81313;304;87;726;820;190
81314;356;757;776;685;141
81315;333;184;307;921;827
81316;331;80;561;450;229
81317;21;619;524;820;750
81318;428;899;71;347;677
81319;954;685;72;435;832
81320;971;39;56;763;239
81321;252;972;747;632;197
81322;50;104;77;971;429
81323;257;308;524;52;342
81324;910;787;592;65;225
81325;875;233;357;303;254
81326;750;822;898;49;952
81327;506;929;108;726;883
81328;617;482;246;60;71
81329;726;990;980;111;646
81330;313;473;670;504;874
81331;970;501;551;814;514
81332;546;541;233;560;280
81333;205;280;75;119;615
81334;516;373;772;63;132
81335;728;766;990;799;538
81336;418;276;134;197;504
81337;537;271;891;318;786
81338;27;626;581;198;874
81339;87;520;994;187;293
81340;49;328;203;235;558
81341;908;163;200;908;53
81342;981;750;676;182;308
81343;33;242;212;587;974
81344;824;910;402;842;996
81345;324;657;503;521;254
81346;227;638;33;106;957
81347;547;463;760;810;472
81348;660;868;327;234;374
81349;507;82;580;88;69
81350;147;188;569;6;370
81351;672;445;564;926;134
81352;101;200;692;339;307
81353;320;638;842;600;389
81354;444;584;662;46;38
81355;49;447;212;723;544
81356;894;995;909;819;534
81357;467;479;783;113;65
81358;711;716;819;985;528
81359;873;592;780;754;282
81360;490;129;894;806;414
81361;717;512;904;522;796
81362;496;592;266;584;40
81363;746;571;446;62;989
81364;66;776;940;147;56
81365;96;558;90;613;125
81366;736;995;629;259;173
81367;983;69;688;927;757
81368;197;46;599;365;359
81369;719;487;537;998;637
81370;739;678;967;714;899
81371;213;555;57;673;185
81372;248;204;609;374;448
81373;943;103;526;628;708
81374;969;890;275;73;547
81375;120;661;705;785;131
81376;317;34;948;937;767
81377;905;918;540;510;480
81378;363;398;913;514;970
81379;430;697;279;814;243
81380;618;64;301;887;333
81381;161;377;256;427;340
81382;624;997;902;471;109
81383;42;590;146;148;941
81384;763;605;533;206;889
81385;242;228;259;897;287
81386;698;141;790;64;692
81387;55;480;142;883;13
81388;592;454;648;97;126
81389;533;267;38;997;706
81390;114;171;778;382;76
81391;106;548;521;61;291
81392;806;902;352;439;9
81393;660;557;387;374;34
81394;416;240;416;971;86
81395;191;960;869;461;958
81396;906;367;67;386;680
81397;496;739;350;737;782
81398;940;678;502;910;925
81399;442;235;161;893;341
81400;827;783;741;174;926
81401;402;563;714;414;223
81402;487;785;483;223;765
81403;346;95;80;746;656
81404;364;20;111;671;752
81405;70;301;95;864;956
81406;634;124;186;433;211
81407;564;877;893;173;565
81408;700;405;447;193;311
81409;231;254;906;632;367
81410;55;975;21;53;326
81411;874;328;938;282;370
81412;469;429;905;400;26
81413;818;622;609;792;201
81414;493;716;902;816;117
81415;171;816;376;89;873
81416;697;499;522;535;687
81417;348;224;651;578;584
81418;32;870;18;663;107
81419;332;752;524;359;731
81420;797;920;804;773;454
81421;876;153;171;632;922
81422;187;559;551;388;29
81423;72;140;986;720;524
81424;501;348;135;897;608
81425;575;730;376;32;726
81426;649;958;12;897;258
81427;276;831;467;982;182
81428;895;365;778;818;517
81429;945;360;917;489;942
81430;72;223;297;659;396
81431;99;960;476;961;217
81432;664;304;884;936;917
81433;196;802;109;923;831
81434;373;550;598;588;618
81435;723;192;28;394;338
81436;803;306;649;576;248
81437;956;580;593;368;498
81438;150;414;486;946;8
81439;738;64;454;484;974
81440;72;778;408;557;169
81441;892;467;693;303;373
81442;344;231;405;301;686
81443;265;922;778;945;392
81444;474;55;586;874;845
81445;588;305;86;987;10
81446;772;355;396;612;940
81447;589;197;728;677;503
81448;909;215;173;923;996
81449;713;710;187;111;436
81450;833;992;713;187;25
81451;737;610;570;413;282
81452;254;287;873;178;494
81453;975;126;869;493;729
81454;159;391;85;517;570
81455;70;191;870;268;217
81456;826;763;759;613;60
81457;595;815;19;550;410
81458;687;862;140;305;350
81459;523;10;610;147;943
81460;215;312;352;505;790
81461;582;519;347;509;201
81462;93;989;574;829;207
81463;782;893;777;265;865
81464;734;863;482;101;212
81465;187;83;261;167;468
81466;474;868;196;123;131
81467;195;411;253;169;990
81468;812;680;934;47;903
81469;638;100;365;746;179
81470;415;367;713;949;593
81471;92;58;329;210;967
81472;213;137;752;547;69
81473;258;762;368;773;84
81474;844;859;283;925;379
81475;785;26;549;192;723
81476;411;560;299;255;730
81477;130;762;944;979;522
81478;227;346;633;61;584
81479;820;24;711;246;452
81480;752;574;105;982;712
81481;722;108;188;401;10
81482;359;948;116;981;757
81483;201;844;101;765;23
81484;461;57;392;986;854
81485;541;934;151;642;637
81486;850;463;37;753;166
81487;143;683;108;40;164
81488;750;778;23;300;902
81489;256;56;410;71;843
81490;868;139;258;760;648
81491;34;581;966;675;272
81492;85;968;624;394;212
81493;932;475;386;125;534
81494;706;657;389;20;321
81495;301;440;637;584;326
81496;518;102;595;462;261
81497;83;29;234;406;38
81498;725;749;507;37;990
81499;442;291;300;751;912
81500;177;786;130;594;215
81501;462;505;733;615;798
81502;653;965;732;55;898
81503;997;845;68;717;826
81504;136;863;950;660;464
81505;886;684;322;688;777
81506;793;251;34;640;299
81507;245;909;712;208;329
81508;461;992;806;491;781
81509;969;29;426;276;25
81510;227;541;997;274;994
81511;344;919;23;743;447
81512;153;498;749;769;424
81513;31;705;61;640;855
81514;131;875;280;15;484
81515;650;70;570;9;362
81516;627;854;244;847;219
81517;678;593;884;441;855
81518;585;681;938;835;337
81519;693;980;134;478;464
81520;936;147;960;950;417
81521;923;609;48;785;821
81522;829;63;641;844;487
81523;648;83;743;385;647
81524;188;35;185;286;980
81525;997;640;45;775;664
81526;524;488;19;155;486
81527;906;367;941;138;53
81528;950;439;142;535;345
81529;587;97;805;298;498
81530;637;396;484;971;313
81531;186;289;266;947;998
81532;544;948;947;653;693
81533;340;713;303;901;971
81534;842;112;438;72;552
81535;810;154;921;426;281
81536;304;997;932;202;441
81537;554;260;619;549;710
81538;503;930;184;723;686
81539;636;14;150;479;503
81540;438;637;232;119;524
81541;563;844;225;644;389
81542;751;942;807;58;476
81543;470;699;843;480;362
81544;743;153;391;57;378
81545;448;78;687;782;329
81546;380;835;303;404;855
81547;437;474;711;636;853
81548;235;783;809;297;505
81549;32;715;803;414;15
81550;362;821;71;409;964
81551;416;705;438;787;265
81552;242;683;724;77;440
81553;711;249;692;604;590
81554;780;325;307;479;216
81555;382;458;469;483;527
81556;388;380;510;296;456
81557;606;836;601;960;520
81558;156;184;126;248;955
81559;766;489;195;81;485
81560;555;115;463;166;147
81561;534;603;423;805;320
81562;832;893;177;388;340
81563;849;143;119;655;261
81564;206;690;39;973;500
81565;730;44;478;302;258
81566;251;806;839;601;55
81567;30;941;596;652;119
81568;79;756;343;628;705
81569;689;781;195;78;949
81570;729;842;3;976;45
81571;454;351;61;973;964
81572;792;89;270;261;463
81573;696;348;56;962;214
81574;961;410;683;662;15
81575;639;899;747;721;105
81576;290;812;281;373;388
81577;837;830;87;229;917
81578;923;189;80;205;450
81579;638;705;322;819;516
81580;825;75;644;789;268
81581;615;656;881;631;324
81582;256;631;883;307;40
81583;832;390;822;293;168
81584;984;411;878;161;441
81585;419;286;367;6;951
81586;475;553;812;303;56
81587;866;373;184;935;963
81588;409;651;890;166;601
81589;926;410;153;137;471
81590;422;338;96;988;444
81591;647;504;175;654;911
81592;467;492;419;869;913
81593;277;25;92;133;897
81594;956;458;429;310;906
81595;590;235;727;119;952
81596;692;332;370;808;805
81597;522;990;471;517;978
81598;645;118;665;183;753
81599;530;316;275;773;196
81600;384;123;947;803;39
81601;749;479;638;347;75
81602;191;716;101;588;255
81603;280;126;93;445;478
81604;756;380;208;264;909
81605;967;856;739;959;190
81606;361;203;861;103;152
81607;675;729;587;967;455
81608;934;937;191;826;544
81609;968;57;67;161;969
81610;557;47;908;484;65
81611;993;139;728;320;297
81612;473;3;184;176;29
81613;60;297;808;651;560
81614;89;359;351;450;828
81615;261;343;104;109;442
81616;427;180;734;100;891
81617;259;415;914;763;751
81618;65;616;377;566;995
81619;75;532;305;423;657
81620;756;175;746;145;686
81621;172;178;945;717;999
81622;288;841;85;506;792
81623;111;514;333;476;211
81624;177;247;971;512;594
81625;518;8;228;822;895
81626;542;281;482;416;633
81627;785;448;854;486;500
81628;305;89;685;208;96
81629;880;325;793;139;322
81630;222;887;621;655;432
81631;661;937;314;631;982
81632;202;837;517;844;580
81633;937;610;890;615;838
81634;474;533;606;683;330
81635;356;996;425;508;968
81636;734;140;690;790;406
81637;674;203;974;975;742
81638;477;83;714;488;972
81639;973;548;696;244;958
81640;502;283;752;386;210
81641;996;848;940;935;43
81642;634;168;646;507;164
81643;381;313;279;23;818
81644;592;966;150;437;589
81645;102;39;175;558;423
81646;437;241;840;126;722
81647;567;641;376;241;332
81648;979;93;800;505;562
81649;131;351;581;335;969
81650;518;94;67;464;536
81651;244;915;406;907;827
81652;504;590;607;641;625
81653;494;788;860;623;42
81654;634;293;367;819;449
81655;376;825;420;408;546
81656;37;276;906;827;992
81657;249;246;114;388;672
81658;980;993;117;832;249
81659;124;845;344;732;767
81660;329;310;937;368;53
81661;377;808;757;479;891
81662;862;26;873;777;469
81663;379;823;870;75;642
81664;191;259;207;566;199
81665;646;795;600;414;974
81666;876;142;111;724;825
81667;779;187;229;271;306
81668;588;6;447;269;856
81669;121;734;272;738;824
81670;941;527;425;499;74
81671;224;774;78;208;171
81672;994;535;607;242;113
81673;117;987;239;120;674
81674;671;538;918;144;263
81675;837;295;365;4;686
81676;647;895;468;672;254
81677;807;508;270;172;917
81678;723;92;85;615;525
81679;20;197;804;690;909
81680;62;455;92;880;240
81681;411;487;697;888;720
81682;266;410;628;327;220
81683;664;957;634;366;271
81684;562;658;263;948;957
81685;349;485;317;313;649
81686;193;118;917;196;604
81687;553;715;137;264;892
81688;100;726;156;63;299
81689;783;982;971;569;392
81690;843;75;536;655;775
81691;676;326;551;605;583
81692;718;313;6;696;574
81693;672;454;656;353;492
81694;126;872;858;961;305
81695;932;823;216;644;229
81696;281;771;567;992;544
81697;339;562;260;936;912
81698;294;505;737;61;67
81699;26;638;989;272;296
81700;454;705;436;165;900
81701;87;279;210;668;324
81702;606;267;790;751;665
81703;637;20;777;856;121
81704;442;85;730;368;25
81705;787;546;751;426;319
81706;795;248;628;586;121
81707;151;466;389;590;243
81708;696;382;376;317;108
81709;960;233;258;355;192
81710;724;88;359;488;417
81711;966;224;737;776;138
81712;677;197;566;70;214
81713;45;266;291;887;131
81714;432;435;21;512;944
81715;37;764;163;511;34
81716;108;28;808;936;674
81717;875;811;790;566;656
81718;573;257;702;970;241
81719;558;546;113;852;392
81720;688;32;19;725;395
81721;503;691;674;156;111
81722;207;836;943;531;572
81723;120;115;776;544;357
81724;660;391;102;457;254
81725;428;391;67;708;892
81726;548;749;471;141;95
81727;695;403;820;229;212
81728;655;330;485;54;336
81729;341;683;887;219;947
81730;669;536;292;311;216
81731;731;653;510;707;24
81732;192;619;84;952;280
81733;93;176;885;861;818
81734;271;229;503;674;381
81735;871;967;171;387;102
81736;699;132;538;287;61
81737;278;907;5;582;48
81738;12;731;583;328;242
81739;301;521;916;781;805
81740;929;947;586;102;95
81741;813;773;330;948;514
81742;355;156;25;163;109
81743;551;557;795;632;634
81744;777;642;278;64;902
81745;363;523;59;576;999
81746;486;600;754;232;185
81747;327;15;425;16;880
81748;923;11;882;439;310
81749;869;24;326;604;875
81750;799;866;130;81;759
81751;441;20;508;705;826
81752;855;860;662;101;250
81753;4;201;372;22;536
81754;427;957;895;477;802
81755;718;398;953;837;977
81756;118;158;174;33;490
81757;382;674;805;798;40
81758;75;955;570;998;675
81759;848;519;943;563;700
81760;412;619;320;812;535
81761;476;429;132;617;55
81762;83;182;319;445;816
81763;133;541;811;450;560
81764;992;959;344;843;239
81765;90;996;361;66;405
81766;822;87;704;533;368
81767;405;783;321;164;701
81768;209;422;32;554;368
81769;178;514;307;208;516
81770;941;385;790;768;582
81771;651;115;352;324;324
81772;612;442;802;764;290
81773;555;346;399;547;501
81774;388;879;173;806;582
81775;931;195;788;184;574
81776;917;442;903;962;825
81777;237;690;23;97;261
81778;974;347;24;298;161
81779;13;302;291;706;332
81780;149;596;586;731;582
81781;171;193;457;71;272
81782;820;204;926;498;882
81783;146;899;289;482;112
81784;30;700;362;599;979
81785;86;510;996;658;834
81786;668;901;601;662;296
81787;947;935;528;666;962
81788;103;723;734;599;48
81789;417;514;796;996;625
81790;733;692;701;850;498
81791;366;710;466;620;196
81792;262;28;912;518;993
81793;792;722;129;798;93
81794;470;229;908;139;150
81795;663;920;504;177;292
81796;386;581;286;892;535
81797;572;540;511;344;43
81798;797;491;245;788;869
81799;349;160;669;929;152
81800;96;683;432;832;648
81801;43;589;364;595;194
81802;26;483;224;898;144
81803;852;443;987;226;851
81804;235;684;295;67;445
81805;492;246;636;575;75
81806;340;624;39;662;761
81807;863;60;243;628;280
81808;63;523;107;758;28
81809;99;300;437;996;409
81810;718;759;313;240;56
81811;328;975;142;721;618
81812;327;756;434;480;472
81813;141;518;943;364;265
81814;734;139;856;838;248
81815;281;112;712;754;453
81816;900;271;5;787;205
81817;422;388;770;310;795
81818;487;48;235;95;42
81819;906;313;521;803;413
81820;4;508;157;849;46
81821;880;98;38;702;635
81822;159;420;203;49;568
81823;826;559;663;815;863
81824;81;850;258;368;364
81825;357;277;995;781;707
81826;752;513;65;422;172
81827;225;45;682;46;353
81828;658;361;607;798;233
81829;175;585;477;45;570
81830;979;918;16;328;943
81831;112;676;252;975;614
81832;911;969;447;355;924
81833;934;946;959;836;615
81834;902;57;95;545;741
81835;254;400;227;687;127
81836;664;850;737;964;43
81837;895;505;486;750;379
81838;971;194;247;474;60
81839;451;636;58;951;252
81840;89;578;159;311;204
81841;238;527;741;385;255
81842;928;873;737;388;835
81843;333;808;177;124;901
81844;806;523;472;27;712
81845;771;676;508;790;848
81846;567;303;890;337;3
81847;789;240;113;907;572
81848;6;22;637;947;502
81849;528;962;346;909;972
81850;845;513;286;120;199
81851;48;717;103;499;180
81852;778;893;889;378;102
81853;128;64;495;16;589
81854;853;165;435;534;910
81855;544;474;384;135;431
81856;870;734;382;424;706
81857;84;488;946;877;613
81858;849;695;991;62;457
81859;381;119;481;905;930
81860;546;310;83;888;320
81861;940;18;131;75;286
81862;93;429;3;218;17
81863;456;158;518;243;438
81864;492;893;849;569;208
81865;93;279;5;152;463
81866;426;969;278;390;241
81867;743;952;16;730;947
81868;294;937;418;167;947
81869;425;457;278;102;181
81870;897;724;444;620;499
81871;316;488;49;202;820
81872;465;4;386;70;873
81873;198;317;796;854;328
81874;649;421;810;462;219
81875;789;596;254;97;496
81876;369;477;857;130;278
81877;462;798;92;562;959
81878;300;513;254;198;745
81879;269;785;429;442;675
81880;993;700;217;409;223
81881;228;472;414;800;327
81882;144;364;658;210;765
81883;411;471;750;251;183
81884;330;483;539;622;409
81885;873;596;916;321;877
81886;132;11;533;896;336
81887;131;75;780;517;249
81888;835;920;469;616;381
81889;46;864;775;823;210
81890;427;415;995;647;278
81891;189;65;920;833;806
81892;219;969;207;106;24
81893;171;783;788;315;141
81894;405;287;137;794;834
81895;3;965;835;525;291
81896;131;695;539;800;410
81897;614;162;366;598;256
81898;989;532;704;421;66
81899;907;843;766;73;835
81900;706;736;603;404;264
81901;329;733;365;428;30
81902;224;669;911;539;658
81903;315;696;613;399;316
81904;872;134;534;357;83
81905;465;902;60;113;870
81906;133;746;64;919;450
81907;6;528;562;478;299
81908;185;53;968;523;179
81909;294;495;105;375;454
81910;783;71;101;339;913
81911;860;340;154;136;170
81912;912;873;949;230;627
81913;975;953;616;26;906
81914;166;349;223;601;745
81915;67;476;244;889;431
81916;647;386;889;392;275
81917;626;609;158;895;563
81918;122;317;746;353;354
81919;973;697;504;449;212
81920;358;148;260;912;975
81921;949;88;604;637;222
81922;3;738;36;357;496
81923;485;305;629;223;364
81924;659;839;699;906;545
81925;131;310;108;35;191
81926;272;738;764;522;937
81927;242;434;112;576;414
81928;359;128;917;688;568
81929;795;791;587;230;694
81930;596;104;727;482;296
81931;789;805;375;560;589
81932;734;821;84;690;658
81933;814;338;799;857;343
81934;664;987;119;229;838
81935;397;378;706;463;834
81936;916;595;624;633;851
81937;971;417;719;156;849
81938;271;51;291;658;349
81939;281;99;854;814;363
81940;530;474;767;128;952
81941;752;193;166;398;621
81942;286;246;682;638;951
81943;860;854;843;749;276
81944;871;53;705;544;359
81945;785;688;219;391;336
81946;171;108;288;916;954
81947;20;991;173;958;581
81948;48;617;553;932;869
81949;4;611;376;656;312
81950;379;501;576;269;373
81951;869;146;811;159;835
81952;672;762;521;601;533
81953;813;402;305;839;600
81954;409;922;460;858;742
81955;155;908;591;667;517
81956;538;757;787;108;795
81957;90;982;726;536;929
81958;695;830;430;65;732
81959;455;989;573;713;754
81960;70;702;983;561;179
81961;809;596;136;884;746
81962;74;988;979;811;282
81963;681;325;3;243;561
81964;224;906;311;365;739
81965;629;975;833;360;8
81966;362;334;153;925;766
81967;52;314;107;512;898
81968;958;782;622;91;202
81969;655;861;218;34;510
81970;94;22;652;62;498
81971;13;510;531;761;751
81972;821;101;646;891;198
81973;126;455;41;940;545
81974;20;200;510;928;613
81975;511;250;158;863;165
81976;13;159;522;476;516
81977;597;463;38;49;237
81978;627;467;79;531;633
81979;627;912;105;255;784
81980;535;20;937;114;251
81981;718;138;949;112;28
81982;404;839;127;730;50
81983;567;815;235;190;314
81984;58;568;370;659;843
81985;967;565;243;692;473
81986;334;210;575;212;937
81987;240;787;127;558;72
81988;437;636;939;566;893
81989;595;117;820;187;321
81990;143;232;569;655;171
81991;234;50;748;249;833
81992;863;96;332;658;583
81993;825;881;993;959;397
81994;483;880;857;440;92
81995;926;104;613;514;795
81996;541;43;844;971;274
81997;776;391;216;758;243
81998;725;834;730;121;212
81999;375;908;553;163;152
82000;671;16;647;850;447
82001;300;141;425;90;397
82002;656;318;437;616;903
82003;259;128;575;354;837
82004;210;772;971;168;995
82005;44;306;930;528;805
82006;475;919;753;748;603
82007;640;750;905;495;236
82008;712;90;157;731;335
82009;654;537;84;639;949
82010;710;303;909;883;458
82011;38;259;154;157;991
82012;464;777;818;168;144
82013;813;199;616;6;184
82014;75;577;831;258;812
82015;671;761;718;120;103
82016;292;732;118;249;962
82017;935;518;247;865;922
82018;307;715;389;766;26
82019;911;989;828;811;595
82020;600;318;481;740;375
82021;208;509;484;820;310
82022;24;270;400;321;562
82023;629;598;348;648;951
82024;722;716;466;495;133
82025;29;734;888;565;665
82026;281;212;663;404;54
82027;180;613;471;484;648
82028;319;833;503;165;340
82029;777;817;468;637;565
82030;179;849;834;12;544
82031;872;468;670;319;687
82032;946;199;117;930;181
82033;354;191;605;602;198
82034;281;868;396;728;412
82035;366;131;179;390;90
82036;615;215;658;185;222
82037;846;700;106;527;691
82038;906;151;389;576;213
82039;154;347;156;595;526
82040;131;831;284;414;653
82041;646;657;197;73;933
82042;120;636;728;973;400
82043;786;579;64;355;39
82044;290;466;950;731;322
82045;956;922;451;222;918
82046;973;68;569;876;579
82047;350;968;565;813;257
82048;770;432;563;308;262
82049;367;190;128;728;319
82050;866;589;307;58;956
82051;842;981;231;915;250
82052;307;880;389;132;713
82053;594;854;645;816;466
82054;187;983;57;159;248
82055;178;197;966;223;365
82056;253;992;773;832;934
82057;452;531;413;268;920
82058;807;505;895;632;276
82059;730;675;597;460;403
82060;144;905;844;854;547
82061;973;603;793;785;158
82062;722;253;231;901;889
82063;732;84;141;816;64
82064;495;425;666;810;51
82065;155;871;586;530;780
82066;235;760;137;329;669
82067;235;383;918;54;194
82068;888;910;197;661;499
82069;209;31;924;943;571
82070;19;193;768;418;803
82071;82;423;718;550;226
82072;946;998;264;229;491
82073;701;467;383;31;299
82074;818;461;940;800;32
82075;237;548;249;15;807
82076;698;429;150;229;143
82077;766;308;9;3;11
82078;268;746;284;242;758
82079;957;27;810;298;208
82080;366;202;997;411;722
82081;775;555;120;401;161
82082;970;648;212;548;145
82083;321;387;446;57;44
82084;130;343;741;9;295
82085;270;951;763;734;323
82086;946;423;515;58;114
82087;393;211;936;841;610
82088;679;9;552;491;278
82089;151;698;929;948;795
82090;536;123;659;123;908
82091;217;798;447;769;807
82092;126;77;438;737;560
82093;30;896;362;621;205
82094;994;67;857;680;808
82095;424;27;117;41;476
82096;492;881;526;769;605
82097;31;402;965;134;372
82098;53;26;802;239;270
82099;621;964;749;862;631
82100;476;839;998;598;473
82101;920;399;791;102;41
82102;859;303;233;133;953
82103;959;321;752;58;253
82104;90;111;87;57;319
82105;332;404;112;599;921
82106;346;655;951;209;116
82107;922;60;49;338;614
82108;300;230;179;19;542
82109;594;493;972;192;262
82110;978;363;806;947;362
82111;602;665;912;875;541
82112;443;857;8;660;172
82113;926;881;539;772;389
82114;886;692;40;230;113
82115;995;632;278;63;164
82116;313;818;654;901;293
82117;174;432;762;498;246
82118;524;164;858;923;608
82119;123;132;947;54;632
82120;617;328;266;250;47
82121;396;506;439;218;903
82122;529;15;214;624;603
82123;8;492;933;534;562
82124;375;798;562;614;745
82125;932;529;643;922;861
82126;575;753;224;605;6
82127;31;397;880;534;605
82128;540;117;597;868;664
82129;15;615;662;839;15
82130;531;59;328;841;625
82131;42;377;362;145;894
82132;255;873;289;797;778
82133;781;793;20;400;622
82134;560;641;840;243;419
82135;153;232;849;476;145
