table2_id;table2A;table2B;table2C;table2D;table2E
82808;472;694;370;277;872
82809;603;770;56;267;279
82810;700;240;129;872;523
82811;721;298;397;693;601
82812;925;231;150;893;523
82813;55;744;456;472;950
82814;783;974;79;541;238
82815;774;189;300;543;904
82816;576;532;54;776;138
82817;534;503;158;336;994
82818;84;295;179;853;309
82819;145;152;672;81;982
82820;349;879;355;93;299
82821;381;188;279;147;903
82822;724;906;654;824;524
82823;224;285;33;228;178
82824;64;122;423;76;616
82825;540;684;650;620;58
82826;219;134;167;173;85
82827;104;517;590;40;679
82828;305;696;489;995;540
82829;424;443;756;389;266
82830;301;163;817;777;533
82831;963;947;296;506;611
82832;912;477;989;201;519
82833;139;836;96;914;574
82834;164;447;896;372;108
82835;868;917;599;267;514
82836;682;169;855;268;549
82837;25;425;201;172;600
82838;243;353;252;939;882
82839;796;229;372;257;257
82840;551;645;690;480;239
82841;921;194;636;329;534
82842;170;872;15;374;836
82843;609;672;438;69;847
82844;134;877;839;226;126
82845;740;611;522;39;885
82846;718;82;738;898;914
82847;566;266;78;77;46
82848;478;667;223;625;932
82849;452;376;957;27;566
82850;96;277;667;813;267
82851;630;999;6;248;254
82852;668;62;733;826;521
82853;637;868;407;289;110
82854;50;257;835;726;568
82855;514;94;348;164;358
82856;963;408;132;968;69
82857;114;277;20;230;980
82858;161;654;53;660;991
82859;606;199;603;778;654
82860;456;716;895;312;141
82861;676;729;988;622;454
82862;462;951;613;674;338
82863;677;820;601;648;878
82864;835;246;46;488;548
82865;579;981;256;167;668
82866;922;89;574;481;654
82867;385;231;162;694;611
82868;780;558;260;858;811
82869;599;830;575;346;781
82870;207;245;235;696;528
82871;823;994;158;507;606
82872;446;540;964;556;23
82873;854;951;791;398;72
82874;594;105;259;611;100
82875;894;125;797;611;464
82876;364;583;41;592;99
82877;100;854;961;351;533
82878;218;267;796;95;271
82879;661;115;505;530;104
82880;458;452;357;984;63
82881;271;363;928;31;662
82882;684;21;775;356;557
82883;854;895;349;979;297
82884;359;833;62;862;959
82885;53;382;59;581;98
82886;555;155;965;252;586
82887;48;383;139;239;173
82888;375;731;554;727;301
82889;419;91;753;858;348
82890;872;677;789;255;706
82891;208;883;64;676;353
82892;731;784;249;848;76
82893;167;415;386;954;117
82894;687;632;261;571;196
82895;733;330;83;123;396
82896;968;873;799;332;855
82897;456;11;903;791;539
82898;653;492;40;27;898
82899;136;169;604;209;146
82900;601;748;729;111;725
82901;537;42;427;48;264
82902;18;746;12;249;120
82903;614;968;477;386;928
82904;356;319;628;576;504
82905;524;268;445;488;427
82906;807;971;543;54;765
82907;352;273;150;170;513
82908;556;299;971;780;693
82909;333;164;715;597;874
82910;456;547;111;796;513
82911;989;672;230;885;140
82912;998;973;695;605;890
82913;406;106;114;236;65
82914;784;686;732;592;983
82915;116;724;579;724;147
82916;188;725;716;39;220
82917;975;511;216;129;295
82918;194;31;848;900;319
82919;723;450;367;893;824
82920;815;146;505;140;90
82921;654;411;51;534;815
82922;622;219;848;322;867
82923;977;503;656;423;539
82924;525;484;151;17;318
82925;915;205;281;296;192
82926;101;506;186;12;311
82927;360;695;486;291;352
82928;24;629;605;765;446
82929;778;526;749;295;886
82930;524;428;60;228;943
82931;653;484;517;36;582
82932;529;660;742;620;610
82933;107;657;289;314;439
82934;862;966;460;936;310
82935;389;802;165;759;824
82936;852;327;974;579;60
82937;930;631;737;475;136
82938;860;899;522;415;92
82939;688;339;183;380;557
82940;388;369;524;251;953
82941;575;820;778;575;326
82942;817;838;656;280;648
82943;984;44;385;842;598
82944;174;296;692;215;512
82945;266;413;832;671;837
82946;121;971;672;863;53
82947;517;686;414;621;620
82948;332;721;388;167;613
82949;695;760;836;745;353
82950;889;521;509;423;871
82951;716;570;198;960;193
82952;391;729;151;177;115
82953;428;262;294;463;265
82954;334;738;729;212;919
82955;892;477;197;369;243
82956;224;719;581;502;776
82957;990;654;678;381;932
82958;927;339;518;542;993
82959;86;586;983;256;150
82960;611;200;783;692;521
82961;791;15;972;754;86
82962;443;27;808;31;184
82963;714;603;694;183;892
82964;16;859;495;854;47
82965;780;93;474;3;648
82966;294;930;926;495;466
82967;935;493;878;848;170
82968;749;313;235;577;60
82969;256;987;884;384;231
82970;201;319;908;409;770
82971;633;197;654;677;779
82972;207;694;419;319;72
82973;278;247;614;943;622
82974;212;395;854;983;212
82975;911;650;551;742;137
82976;433;404;732;768;128
82977;235;135;883;12;703
82978;206;397;413;202;553
82979;280;482;675;722;932
82980;967;24;683;587;590
82981;125;412;867;213;665
82982;320;971;427;696;248
82983;405;292;50;169;131
82984;804;83;155;202;235
82985;893;798;612;607;688
82986;396;613;128;768;708
82987;863;633;67;721;493
82988;42;97;64;876;203
82989;504;755;183;603;914
82990;962;81;703;804;443
82991;197;672;824;94;388
82992;839;154;280;4;824
82993;660;898;141;828;23
82994;623;382;138;420;466
82995;937;60;624;947;480
82996;280;9;23;916;132
82997;29;451;179;665;349
82998;629;700;93;693;80
82999;173;98;443;755;269
83000;231;780;733;464;855
83001;972;145;22;290;614
83002;487;407;783;221;508
83003;838;629;895;697;337
83004;95;33;759;817;725
83005;309;826;796;306;98
83006;60;805;694;30;511
83007;944;162;337;570;500
83008;269;463;403;823;757
83009;585;403;938;311;682
83010;809;254;493;339;133
83011;518;206;536;8;966
83012;83;104;686;544;392
83013;547;864;358;126;836
83014;910;216;627;67;17
83015;783;148;593;368;335
83016;748;166;487;308;290
83017;970;900;389;442;999
83018;274;285;154;192;394
83019;881;324;267;357;321
83020;728;359;981;522;523
83021;664;778;651;759;659
83022;795;998;762;587;281
83023;130;869;827;411;501
83024;557;758;335;57;128
83025;621;668;231;137;822
83026;429;623;212;126;530
83027;944;472;784;796;33
83028;523;997;775;399;487
83029;91;644;833;932;195
83030;183;50;891;146;339
83031;844;10;297;43;651
83032;25;884;789;166;394
83033;669;24;694;711;239
83034;809;437;194;375;383
83035;212;895;470;386;934
83036;558;180;509;250;518
83037;767;265;167;867;284
83038;371;394;945;420;78
83039;428;82;214;472;539
83040;331;187;196;298;406
83041;999;227;341;320;574
83042;603;838;363;541;505
83043;228;433;129;533;867
83044;964;191;947;494;521
83045;941;218;295;633;389
83046;718;513;361;600;356
83047;39;554;304;848;308
83048;715;675;505;332;29
83049;41;734;85;541;575
83050;441;109;143;163;558
83051;318;11;506;169;208
83052;114;241;931;420;624
83053;983;261;750;269;323
83054;875;575;69;458;338
83055;859;21;686;790;371
83056;652;283;480;845;236
83057;763;675;431;836;50
83058;848;19;650;140;582
83059;106;17;444;64;203
83060;758;166;771;133;137
83061;75;152;900;352;880
83062;806;790;876;220;680
83063;268;921;980;335;655
83064;483;731;605;694;130
83065;18;573;589;825;639
83066;31;188;784;135;269
83067;452;435;548;272;66
83068;667;62;806;363;269
83069;535;446;796;223;750
83070;560;285;293;263;584
83071;288;53;213;844;552
83072;152;582;296;827;15
83073;574;865;137;996;871
83074;320;442;743;53;598
83075;10;43;60;714;942
83076;995;333;552;794;258
83077;677;636;393;882;781
83078;360;565;817;513;774
83079;782;421;386;988;545
83080;333;690;126;924;272
83081;336;899;433;304;703
83082;575;91;273;871;306
83083;826;180;883;557;475
83084;937;699;616;769;742
83085;428;247;662;880;550
83086;931;777;674;584;103
83087;519;521;284;926;897
83088;875;523;899;282;519
83089;675;689;976;579;342
83090;145;535;198;618;147
83091;787;331;498;621;87
83092;191;986;894;34;257
83093;73;623;883;267;44
83094;73;822;887;983;545
83095;408;759;9;153;887
83096;692;854;636;931;767
83097;63;932;701;887;399
83098;813;525;110;159;589
83099;50;964;657;476;529
83100;957;255;179;817;99
83101;137;202;298;181;509
83102;527;843;485;561;792
83103;353;990;74;724;648
83104;868;556;598;408;668
83105;74;204;502;810;756
83106;162;994;481;502;968
83107;891;246;122;278;510
83108;979;819;484;789;101
83109;399;319;59;423;931
83110;409;249;716;76;46
83111;451;977;899;241;563
83112;500;484;814;954;6
83113;987;586;315;470;999
83114;5;650;774;775;247
83115;34;965;551;645;307
83116;927;354;780;710;600
83117;114;689;641;366;501
83118;377;823;395;544;224
83119;647;80;504;521;195
83120;23;328;217;741;709
83121;805;615;917;866;988
83122;611;689;14;651;407
83123;847;662;710;325;828
83124;457;81;39;468;243
83125;970;969;520;84;555
83126;274;515;271;288;757
83127;910;937;416;175;584
83128;760;644;525;69;393
83129;486;157;700;563;807
83130;954;336;553;19;263
83131;497;156;816;670;539
83132;945;261;462;644;862
83133;382;386;339;110;184
83134;322;919;900;480;493
83135;413;69;550;882;705
83136;657;478;611;739;788
83137;473;66;979;759;29
83138;562;242;86;130;903
83139;848;891;969;702;603
83140;286;48;52;895;50
83141;676;193;760;12;730
83142;349;780;439;252;530
83143;754;512;217;510;643
83144;827;984;528;799;650
83145;934;381;873;112;47
83146;770;810;349;693;727
83147;281;799;650;74;959
83148;904;237;240;56;151
83149;822;946;194;361;831
83150;354;857;463;829;153
83151;487;709;266;977;912
83152;699;31;914;158;746
83153;757;965;534;188;975
83154;445;135;121;783;555
83155;816;585;233;571;840
83156;630;303;328;197;624
83157;343;522;252;769;78
83158;604;590;342;453;241
83159;439;499;652;606;139
83160;682;532;247;214;500
83161;858;835;395;906;262
83162;598;142;126;939;492
83163;921;237;69;195;53
83164;557;292;55;928;971
83165;350;232;911;235;249
83166;564;577;787;334;549
83167;999;76;526;558;595
83168;851;982;186;225;712
83169;65;885;685;782;33
83170;750;701;793;20;597
83171;702;326;648;312;917
83172;872;710;960;685;139
83173;347;621;215;92;259
83174;823;982;443;522;721
83175;18;304;636;36;679
83176;894;304;452;330;775
83177;769;273;629;497;733
83178;13;65;101;155;907
83179;247;82;437;840;841
83180;292;996;839;184;890
83181;265;170;771;917;581
83182;438;589;738;948;188
83183;184;370;665;763;802
83184;186;807;129;816;750
83185;937;839;392;154;568
83186;981;250;16;902;524
83187;61;187;409;662;444
83188;874;841;852;535;296
83189;593;626;695;231;427
83190;101;387;696;262;166
83191;472;156;432;577;975
83192;240;45;67;535;480
83193;483;656;847;951;320
83194;460;70;387;212;621
83195;237;765;745;325;727
83196;718;751;717;205;409
83197;827;781;654;124;86
83198;662;862;726;140;958
83199;808;600;924;329;853
83200;309;519;206;561;237
83201;926;457;582;60;86
83202;691;985;607;360;859
83203;3;685;896;726;163
83204;610;368;664;587;443
83205;813;246;734;491;61
83206;296;588;34;364;225
83207;54;473;743;942;721
83208;106;201;655;230;90
83209;6;266;556;331;190
83210;969;232;741;7;605
83211;427;259;873;546;684
83212;747;687;294;954;66
83213;163;508;704;21;922
83214;911;527;179;523;902
83215;221;119;618;742;743
83216;508;547;880;767;275
83217;616;312;640;973;239
83218;909;361;256;145;516
83219;636;534;511;715;135
83220;358;463;40;75;467
83221;48;871;747;338;332
83222;115;664;626;747;898
83223;972;467;342;735;719
83224;669;852;329;381;329
83225;621;451;450;483;675
83226;702;381;854;420;256
83227;467;831;970;711;425
83228;350;176;89;333;821
83229;993;779;688;853;968
83230;339;415;951;97;775
83231;114;576;518;683;463
83232;916;500;686;832;563
83233;412;468;4;926;91
83234;905;133;612;880;56
83235;649;365;478;386;889
83236;870;333;180;748;351
83237;567;31;56;510;612
83238;232;923;55;392;172
83239;651;280;936;509;383
83240;290;790;268;927;983
83241;214;234;745;38;49
83242;344;901;68;482;453
83243;195;192;55;514;699
83244;553;259;937;357;567
83245;283;213;251;932;393
83246;895;293;376;109;282
83247;574;97;251;62;56
83248;317;478;999;681;725
83249;545;430;167;789;622
83250;77;891;759;653;569
83251;203;578;427;725;148
83252;257;503;623;655;843
83253;291;218;245;338;721
83254;25;675;137;599;639
83255;190;949;650;586;135
83256;875;363;967;560;203
83257;37;573;446;955;415
83258;502;46;530;397;363
83259;676;255;419;719;647
83260;891;559;52;691;749
83261;904;226;145;708;462
83262;147;453;903;633;473
83263;55;138;282;593;469
83264;473;575;420;542;575
83265;108;862;275;736;717
83266;706;909;974;412;222
83267;691;549;161;596;458
83268;281;293;642;371;438
83269;804;295;221;410;498
83270;269;835;245;166;690
83271;933;179;215;680;937
83272;766;557;795;308;396
83273;257;216;396;178;152
83274;709;662;922;553;211
83275;387;946;773;441;379
83276;487;173;347;744;420
83277;743;133;765;812;800
83278;542;906;982;955;701
83279;212;694;578;60;350
83280;894;639;669;846;648
83281;582;726;777;716;235
83282;933;907;47;589;927
83283;593;170;444;256;91
83284;185;137;884;830;449
83285;872;651;872;606;44
83286;401;554;131;615;599
83287;328;527;5;797;677
83288;994;151;23;202;909
83289;206;992;345;495;858
83290;576;533;286;330;512
83291;53;146;494;987;704
83292;836;256;787;850;145
83293;604;141;521;592;152
83294;106;994;982;984;16
83295;537;867;331;397;377
83296;339;553;177;546;172
83297;473;260;117;420;500
83298;493;364;719;960;377
83299;398;990;833;84;604
83300;9;674;600;770;132
83301;207;988;641;468;904
83302;708;42;334;267;980
83303;525;930;261;939;629
83304;518;829;820;810;847
83305;697;490;434;419;315
83306;315;648;371;400;703
83307;530;246;651;801;187
83308;176;248;890;640;366
83309;112;410;507;379;71
83310;989;982;968;151;508
83311;805;171;850;129;749
83312;196;184;720;533;110
83313;125;139;597;271;451
83314;930;891;218;142;92
83315;507;714;532;628;180
83316;843;712;214;510;218
83317;947;19;192;168;287
83318;707;637;621;206;950
83319;534;199;122;187;766
83320;723;494;252;416;794
83321;974;245;270;602;841
83322;997;796;647;835;463
83323;28;329;753;771;758
83324;231;714;515;241;256
83325;368;222;60;944;419
83326;27;502;388;511;487
83327;259;641;950;57;169
83328;842;282;69;553;268
83329;400;988;406;72;901
83330;927;196;139;658;444
83331;595;850;221;527;889
83332;311;30;339;233;400
83333;395;447;677;806;349
83334;169;889;465;767;477
83335;882;772;925;928;315
83336;68;154;472;56;832
83337;885;295;346;999;778
83338;129;119;788;355;564
83339;878;924;610;519;276
83340;954;157;841;513;84
83341;168;848;355;934;7
83342;626;184;700;122;664
83343;402;799;319;859;198
83344;318;830;175;109;860
83345;196;444;760;500;951
83346;700;360;390;112;958
83347;82;545;966;218;256
83348;921;256;486;520;984
83349;95;775;181;776;730
83350;925;4;887;849;514
83351;120;648;329;25;339
83352;598;393;179;61;632
83353;230;392;267;751;672
83354;537;755;390;220;806
83355;31;136;189;236;232
83356;149;662;580;148;452
83357;130;229;270;538;987
83358;970;536;290;302;420
83359;726;329;316;697;845
83360;40;267;235;853;702
83361;27;497;986;393;497
83362;922;947;7;375;897
83363;438;894;466;592;801
83364;30;349;777;723;990
83365;430;158;493;695;655
83366;146;537;736;307;327
83367;702;801;954;39;928
83368;963;754;72;481;374
83369;657;134;851;844;241
83370;780;338;138;856;605
83371;677;752;764;79;711
83372;632;15;957;396;385
83373;366;421;730;286;618
83374;154;334;342;753;886
83375;135;307;865;471;9
83376;332;24;442;789;386
83377;593;928;513;625;271
83378;314;601;570;774;604
83379;905;609;897;834;767
83380;513;204;405;614;849
83381;501;139;21;49;483
83382;980;599;235;261;714
83383;202;427;51;448;153
83384;924;246;774;272;944
83385;149;497;578;847;304
83386;414;530;65;816;457
83387;734;265;868;200;317
83388;128;77;210;830;106
83389;355;550;532;503;976
83390;770;138;364;466;718
83391;932;709;240;200;677
83392;723;933;605;112;757
83393;278;844;752;875;261
83394;779;369;321;57;52
83395;594;422;656;862;809
83396;470;28;228;914;976
83397;684;155;811;724;60
83398;674;984;635;218;318
83399;667;489;538;250;454
83400;251;970;794;641;919
83401;351;157;979;939;528
83402;710;205;114;303;580
83403;310;15;184;921;4
83404;13;964;499;569;902
83405;471;482;323;169;528
83406;337;457;444;428;91
83407;473;65;837;155;220
83408;28;174;884;705;916
83409;526;119;753;877;276
83410;377;235;692;58;176
83411;478;339;51;865;514
83412;534;8;156;477;648
83413;16;769;221;899;57
83414;521;11;387;453;393
83415;683;358;157;916;907
83416;111;959;626;662;727
83417;320;582;478;451;138
83418;362;346;612;519;648
83419;746;242;862;261;234
83420;51;458;295;501;241
83421;506;928;149;870;488
83422;527;214;904;229;861
83423;531;792;930;896;241
83424;585;937;147;981;78
83425;105;698;699;496;475
83426;183;935;553;573;170
83427;757;772;464;68;290
83428;168;293;233;177;766
83429;840;376;342;975;125
83430;329;967;928;208;487
83431;884;390;98;227;414
83432;966;886;248;134;926
83433;199;692;644;195;936
83434;256;790;357;428;81
83435;458;939;549;918;381
83436;947;329;832;250;645
83437;208;187;573;691;473
83438;118;261;904;200;789
83439;162;181;634;815;37
83440;38;700;81;477;870
83441;311;148;403;431;942
83442;100;861;706;75;760
83443;558;670;412;357;513
83444;521;876;364;3;124
83445;783;737;45;184;609
83446;927;901;726;48;438
83447;790;137;418;288;485
83448;442;687;881;89;842
83449;107;107;102;97;624
83450;858;751;254;388;864
83451;667;668;882;172;982
83452;297;363;573;862;142
83453;684;829;277;61;4
83454;496;473;36;414;698
83455;275;913;423;916;499
83456;392;538;117;587;797
83457;191;123;244;128;882
83458;466;987;918;916;417
83459;661;593;477;310;494
83460;16;731;263;486;702
83461;406;294;990;989;516
83462;76;800;860;822;159
83463;945;811;588;467;116
83464;482;244;334;873;37
83465;58;637;676;497;380
83466;506;453;510;324;957
83467;449;32;901;977;480
83468;680;916;694;170;454
83469;437;892;50;220;15
83470;988;277;368;702;463
83471;650;232;539;82;149
83472;461;680;462;263;184
83473;865;294;965;429;904
83474;678;986;37;198;946
83475;802;214;630;148;306
83476;430;92;618;94;40
83477;476;541;997;678;993
83478;922;565;823;764;925
83479;127;221;74;610;795
83480;476;705;987;120;64
83481;948;839;66;121;822
83482;139;748;954;603;391
83483;307;642;82;82;115
83484;179;664;223;372;382
83485;565;447;574;173;346
83486;985;459;474;895;705
83487;458;555;314;288;282
83488;547;228;903;518;945
83489;556;258;994;730;120
83490;526;939;563;482;37
83491;768;17;540;769;889
83492;803;175;461;377;209
83493;598;867;207;450;325
83494;368;442;189;131;781
83495;297;86;358;555;200
83496;248;195;903;792;920
83497;452;214;288;321;554
83498;53;367;844;758;599
83499;929;268;263;753;535
83500;988;437;652;392;668
83501;750;257;776;954;853
83502;861;955;893;973;567
83503;262;685;991;101;155
83504;927;298;136;320;500
83505;773;761;989;9;233
83506;454;582;117;339;344
83507;361;577;271;947;852
83508;65;90;979;591;535
83509;863;260;875;998;473
83510;812;183;274;501;518
83511;790;452;388;502;454
83512;131;262;814;679;924
83513;858;753;460;567;343
83514;782;598;649;119;173
83515;981;763;550;778;947
83516;969;191;866;575;709
83517;763;67;900;322;315
83518;278;129;467;635;239
83519;997;788;872;359;402
83520;739;633;709;314;399
83521;64;452;207;204;654
83522;61;940;584;113;743
83523;746;698;863;751;369
83524;840;574;853;824;466
83525;63;973;995;523;702
83526;231;379;900;993;442
83527;610;794;956;717;528
83528;399;393;378;30;984
83529;269;153;590;568;69
83530;493;252;153;451;534
83531;769;590;471;857;671
83532;378;387;789;251;232
83533;484;692;705;180;243
83534;218;631;138;674;729
83535;377;60;179;445;986
83536;350;587;546;559;365
83537;172;341;451;697;522
83538;793;703;255;263;640
83539;439;725;47;211;216
83540;481;848;661;200;538
83541;337;542;771;345;638
83542;577;248;286;69;295
83543;675;5;606;461;86
83544;89;616;436;696;300
83545;164;524;858;6;397
83546;680;335;99;736;502
83547;379;280;914;619;359
83548;759;386;732;196;545
83549;379;458;665;695;971
83550;206;70;749;760;797
83551;544;57;471;700;24
83552;704;281;223;643;280
83553;593;837;179;952;240
83554;827;290;609;912;638
83555;590;878;820;894;786
83556;404;478;466;941;81
83557;157;632;528;115;578
83558;229;521;676;578;866
83559;189;847;416;963;788
83560;328;272;311;186;201
83561;283;130;29;273;251
83562;31;6;387;345;536
83563;906;624;846;320;715
83564;589;685;851;623;520
83565;920;592;404;42;934
83566;89;959;502;366;841
83567;148;529;575;39;227
83568;474;124;687;607;90
83569;235;482;278;592;647
83570;49;569;382;757;580
83571;531;407;251;859;553
83572;71;752;585;19;29
83573;269;830;956;45;39
83574;880;354;975;122;880
83575;765;36;510;907;166
83576;939;462;33;845;660
83577;495;750;635;338;783
83578;303;250;437;851;700
83579;554;635;519;328;696
83580;545;507;526;651;598
83581;535;993;654;249;936
83582;220;397;803;962;358
83583;953;548;668;841;973
83584;890;201;810;528;417
83585;51;692;513;679;763
83586;233;536;25;870;395
83587;194;174;198;655;350
83588;811;156;152;153;106
83589;343;251;387;146;805
83590;846;877;582;677;564
83591;336;758;790;86;597
83592;333;96;921;457;201
83593;613;271;116;901;484
83594;228;79;682;658;735
83595;38;155;935;956;165
83596;301;436;641;499;802
83597;555;727;106;318;398
83598;226;343;226;699;636
83599;389;567;731;395;714
83600;726;440;325;249;993
83601;893;557;252;49;546
83602;619;325;25;42;974
83603;929;968;910;818;503
83604;814;227;650;582;872
83605;180;402;121;96;357
83606;580;633;679;469;207
83607;473;301;477;852;678
83608;135;916;694;120;233
83609;714;694;103;928;805
83610;534;776;267;6;286
83611;561;501;194;90;690
83612;27;923;111;667;963
83613;361;895;277;280;16
83614;257;382;424;961;152
83615;155;370;818;299;701
83616;879;933;487;112;833
83617;410;161;679;543;24
83618;990;996;577;917;64
83619;489;275;752;264;528
83620;139;337;360;75;883
83621;916;683;609;878;870
83622;696;717;489;435;585
83623;166;144;273;30;62
83624;882;476;123;905;181
83625;344;721;387;788;544
83626;332;371;261;885;938
83627;146;407;404;945;164
83628;334;279;164;683;170
83629;212;455;657;612;772
83630;106;464;321;349;238
83631;747;844;387;915;404
83632;174;640;65;668;164
83633;610;255;449;993;488
83634;867;905;681;129;150
83635;581;85;900;875;111
83636;268;121;140;473;666
83637;632;998;558;871;258
83638;514;5;123;898;661
83639;797;239;222;818;123
83640;690;785;999;752;166
83641;985;419;411;984;260
83642;76;825;305;749;764
83643;52;546;459;681;298
83644;662;41;320;660;664
83645;774;154;121;632;8
83646;698;219;689;928;800
83647;572;332;741;406;224
83648;177;350;73;427;293
83649;791;114;384;404;160
83650;159;753;631;864;217
83651;682;16;983;724;988
83652;80;610;206;85;647
83653;16;873;691;845;732
83654;917;924;214;199;420
83655;922;83;208;631;458
83656;245;654;873;623;807
83657;978;395;972;38;154
83658;325;628;118;48;673
83659;714;961;800;801;968
83660;718;358;784;814;106
83661;552;474;469;624;708
83662;555;814;563;227;106
83663;705;466;967;714;420
83664;262;236;21;422;341
83665;407;276;154;223;643
83666;804;764;822;215;647
83667;197;768;520;465;204
83668;669;767;805;682;81
83669;226;136;341;380;835
83670;620;670;267;312;15
83671;828;45;926;517;12
83672;532;23;77;46;226
83673;618;283;158;66;902
83674;719;672;994;195;412
83675;606;38;362;585;201
83676;922;246;398;461;71
83677;340;283;361;41;561
83678;30;933;230;967;891
83679;731;222;535;261;107
83680;138;905;868;301;486
83681;780;152;453;40;493
83682;850;959;479;25;645
83683;99;27;845;303;827
83684;60;514;594;988;315
83685;893;563;420;98;916
83686;632;652;156;622;565
83687;439;216;744;682;435
83688;381;376;332;838;561
83689;551;212;683;944;983
83690;864;339;262;938;179
83691;572;193;353;501;981
83692;522;796;893;898;688
83693;608;413;646;874;805
83694;932;215;522;844;71
83695;120;506;320;582;278
83696;904;458;569;488;917
83697;726;767;853;858;265
83698;325;925;541;114;823
83699;6;820;976;837;545
83700;289;675;62;771;751
83701;585;740;492;344;790
83702;880;57;838;10;618
83703;487;856;21;108;451
83704;456;201;811;828;885
83705;246;52;223;892;564
83706;254;675;619;865;906
83707;654;208;632;362;839
83708;33;328;66;775;291
83709;814;989;569;69;435
83710;954;761;114;620;587
83711;337;324;776;136;608
83712;998;22;117;320;873
83713;835;235;234;816;106
83714;828;976;128;411;892
83715;218;134;179;328;944
83716;193;352;784;260;830
83717;408;588;16;933;211
83718;252;705;522;289;885
83719;730;737;452;322;281
83720;13;722;565;591;823
83721;199;986;410;722;181
83722;736;553;29;512;122
83723;782;457;457;196;508
83724;678;155;236;382;963
83725;782;561;168;353;847
83726;369;211;512;977;303
83727;235;332;701;881;354
83728;340;592;992;861;329
83729;143;261;543;860;307
83730;177;860;453;23;263
83731;787;269;919;314;549
83732;942;890;253;664;980
83733;720;62;18;473;670
83734;260;447;976;626;587
83735;484;464;242;470;286
83736;119;894;568;526;574
83737;271;830;34;121;890
83738;330;788;678;445;172
83739;525;923;966;631;819
83740;455;778;638;855;116
83741;504;948;245;549;831
83742;968;542;215;17;276
83743;157;307;676;687;343
83744;203;258;624;611;730
83745;781;327;974;240;623
83746;811;304;414;365;595
83747;685;540;444;448;517
83748;407;277;662;814;775
83749;909;795;850;584;210
83750;270;60;500;179;502
83751;659;995;831;29;88
83752;590;177;452;151;950
83753;182;707;239;590;290
83754;780;744;95;110;801
83755;420;476;631;192;351
83756;662;505;810;522;596
83757;871;443;701;388;722
83758;206;601;404;767;450
83759;86;39;587;401;168
83760;271;561;12;349;122
83761;201;798;939;328;69
83762;309;645;271;65;327
83763;293;156;415;923;149
83764;796;241;332;524;899
83765;734;420;156;306;240
83766;583;309;667;652;605
83767;25;330;572;547;17
83768;165;109;776;975;802
83769;14;586;986;673;480
83770;833;418;664;603;560
83771;145;790;243;787;510
83772;482;293;990;668;700
83773;53;895;771;473;753
83774;250;471;160;920;79
83775;597;289;496;730;371
83776;871;352;746;941;839
83777;667;717;119;237;622
83778;444;815;987;926;967
83779;841;648;115;846;783
83780;195;165;909;774;555
83781;127;851;315;970;164
83782;283;148;618;645;366
83783;728;387;780;749;256
83784;182;746;937;912;77
83785;536;311;605;907;339
83786;189;658;358;35;416
83787;459;767;617;366;450
83788;77;780;991;927;285
83789;602;687;799;12;829
83790;33;977;782;987;259
83791;202;969;248;686;577
83792;445;678;463;662;98
83793;658;614;414;526;742
83794;981;952;320;327;749
83795;383;323;76;61;941
83796;871;136;498;516;480
83797;600;517;94;619;80
83798;294;798;847;367;158
83799;665;17;113;511;706
83800;416;638;722;920;338
83801;721;921;759;724;143
83802;382;425;632;411;660
83803;205;126;257;253;50
83804;658;537;546;772;98
83805;329;50;279;732;427
83806;515;805;534;404;220
83807;967;852;865;963;569
83808;298;336;78;450;275
83809;658;549;937;948;231
83810;174;993;153;33;110
83811;447;417;481;259;539
83812;626;695;675;912;914
83813;729;224;423;196;988
83814;180;981;448;875;330
83815;122;95;382;595;648
83816;705;232;83;332;63
83817;713;796;79;999;998
83818;440;714;670;332;583
83819;816;237;632;708;259
83820;500;663;259;863;814
83821;445;189;785;140;530
83822;557;549;324;746;422
83823;570;940;628;456;181
83824;254;902;671;479;16
83825;103;611;540;229;967
83826;192;355;501;615;706
83827;690;734;492;714;978
83828;203;226;35;533;654
83829;974;430;535;614;900
83830;405;228;84;260;292
83831;220;5;896;487;371
83832;442;886;648;237;371
83833;613;557;967;944;624
83834;792;943;896;988;646
83835;749;534;671;77;401
83836;59;77;728;187;96
83837;864;433;914;495;778
83838;26;681;123;956;27
83839;355;255;952;588;663
83840;457;911;910;202;195
83841;150;588;302;38;129
83842;455;997;280;595;518
83843;653;752;668;631;284
83844;233;293;990;794;713
83845;355;833;781;515;66
83846;336;688;67;838;615
83847;883;605;264;520;88
83848;811;897;288;521;195
83849;369;516;583;350;217
83850;255;240;293;696;865
83851;774;753;193;225;249
83852;392;764;56;573;202
83853;189;246;307;998;124
83854;379;853;263;444;339
83855;999;80;487;79;142
83856;627;973;563;278;720
83857;453;710;773;206;826
83858;165;105;652;406;502
83859;993;250;834;599;891
83860;125;984;824;381;261
83861;264;81;668;201;555
83862;390;860;848;282;62
83863;717;311;372;652;389
83864;892;406;782;460;939
83865;428;372;555;145;54
83866;476;26;504;921;101
83867;99;599;180;949;475
83868;121;60;72;24;449
83869;429;132;156;39;96
83870;696;137;603;862;466
83871;746;223;232;482;843
83872;321;373;816;176;338
83873;696;877;161;384;912
83874;474;113;408;478;342
83875;789;82;832;758;194
83876;398;362;415;390;497
83877;567;13;942;242;365
83878;154;478;553;918;246
83879;477;634;527;865;55
83880;882;261;766;897;861
83881;54;355;322;631;59
83882;604;460;974;750;363
