table0_id;table1_id;table2_id;Amount
68089;68089;68089;743
68090;68090;68090;485
68091;68091;68091;544
68092;68092;68092;364
68093;68093;68093;891
68094;68094;68094;787
68095;68095;68095;951
68096;68096;68096;808
68097;68097;68097;437
68098;68098;68098;730
68099;68099;68099;633
68100;68100;68100;442
68101;68101;68101;419
68102;68102;68102;768
68103;68103;68103;382
68104;68104;68104;962
68105;68105;68105;422
68106;68106;68106;364
68107;68107;68107;637
68108;68108;68108;690
68109;68109;68109;748
68110;68110;68110;473
68111;68111;68111;970
68112;68112;68112;710
68113;68113;68113;374
68114;68114;68114;807
68115;68115;68115;966
68116;68116;68116;487
68117;68117;68117;625
68118;68118;68118;600
68119;68119;68119;918
68120;68120;68120;997
68121;68121;68121;361
68122;68122;68122;690
68123;68123;68123;499
68124;68124;68124;724
68125;68125;68125;410
68126;68126;68126;758
68127;68127;68127;893
68128;68128;68128;848
68129;68129;68129;326
68130;68130;68130;382
68131;68131;68131;814
68132;68132;68132;421
68133;68133;68133;880
68134;68134;68134;331
68135;68135;68135;715
68136;68136;68136;954
68137;68137;68137;935
68138;68138;68138;777
68139;68139;68139;424
68140;68140;68140;586
68141;68141;68141;695
68142;68142;68142;532
68143;68143;68143;913
68144;68144;68144;386
68145;68145;68145;445
68146;68146;68146;752
68147;68147;68147;457
68148;68148;68148;546
68149;68149;68149;867
68150;68150;68150;383
68151;68151;68151;850
68152;68152;68152;751
68153;68153;68153;325
68154;68154;68154;450
68155;68155;68155;967
68156;68156;68156;660
68157;68157;68157;829
68158;68158;68158;804
68159;68159;68159;391
68160;68160;68160;963
68161;68161;68161;656
68162;68162;68162;793
68163;68163;68163;532
68164;68164;68164;349
68165;68165;68165;548
68166;68166;68166;379
68167;68167;68167;511
68168;68168;68168;793
68169;68169;68169;944
68170;68170;68170;450
68171;68171;68171;443
68172;68172;68172;929
68173;68173;68173;984
68174;68174;68174;574
68175;68175;68175;386
68176;68176;68176;320
68177;68177;68177;920
68178;68178;68178;615
68179;68179;68179;956
68180;68180;68180;370
68181;68181;68181;699
68182;68182;68182;994
68183;68183;68183;887
68184;68184;68184;862
68185;68185;68185;935
68186;68186;68186;613
68187;68187;68187;695
68188;68188;68188;508
68189;68189;68189;417
68190;68190;68190;729
68191;68191;68191;782
68192;68192;68192;955
68193;68193;68193;886
68194;68194;68194;521
68195;68195;68195;616
68196;68196;68196;420
68197;68197;68197;321
68198;68198;68198;308
68199;68199;68199;451
68200;68200;68200;653
68201;68201;68201;412
68202;68202;68202;713
68203;68203;68203;339
68204;68204;68204;706
68205;68205;68205;635
68206;68206;68206;689
68207;68207;68207;830
68208;68208;68208;950
68209;68209;68209;567
68210;68210;68210;864
68211;68211;68211;301
68212;68212;68212;321
68213;68213;68213;307
68214;68214;68214;741
68215;68215;68215;371
68216;68216;68216;944
68217;68217;68217;930
68218;68218;68218;589
68219;68219;68219;672
68220;68220;68220;312
68221;68221;68221;980
68222;68222;68222;575
68223;68223;68223;478
68224;68224;68224;753
68225;68225;68225;340
68226;68226;68226;702
68227;68227;68227;880
68228;68228;68228;810
68229;68229;68229;379
68230;68230;68230;568
68231;68231;68231;629
68232;68232;68232;509
68233;68233;68233;865
68234;68234;68234;387
68235;68235;68235;746
68236;68236;68236;659
68237;68237;68237;545
68238;68238;68238;815
68239;68239;68239;519
68240;68240;68240;547
68241;68241;68241;443
68242;68242;68242;618
68243;68243;68243;804
68244;68244;68244;716
68245;68245;68245;803
68246;68246;68246;348
68247;68247;68247;450
68248;68248;68248;490
68249;68249;68249;354
68250;68250;68250;765
68251;68251;68251;603
68252;68252;68252;947
68253;68253;68253;420
68254;68254;68254;456
68255;68255;68255;451
68256;68256;68256;449
68257;68257;68257;344
68258;68258;68258;974
68259;68259;68259;735
68260;68260;68260;734
68261;68261;68261;450
68262;68262;68262;802
68263;68263;68263;767
68264;68264;68264;614
68265;68265;68265;559
68266;68266;68266;649
68267;68267;68267;621
68268;68268;68268;346
68269;68269;68269;396
68270;68270;68270;361
68271;68271;68271;842
68272;68272;68272;603
68273;68273;68273;821
68274;68274;68274;577
68275;68275;68275;645
68276;68276;68276;688
68277;68277;68277;514
68278;68278;68278;364
68279;68279;68279;455
68280;68280;68280;347
68281;68281;68281;486
68282;68282;68282;905
68283;68283;68283;856
68284;68284;68284;843
68285;68285;68285;573
68286;68286;68286;348
68287;68287;68287;778
68288;68288;68288;693
68289;68289;68289;936
68290;68290;68290;961
68291;68291;68291;725
68292;68292;68292;404
68293;68293;68293;814
68294;68294;68294;891
68295;68295;68295;760
68296;68296;68296;942
68297;68297;68297;913
68298;68298;68298;558
68299;68299;68299;301
68300;68300;68300;863
68301;68301;68301;769
68302;68302;68302;668
68303;68303;68303;986
68304;68304;68304;346
68305;68305;68305;434
68306;68306;68306;714
68307;68307;68307;685
68308;68308;68308;982
68309;68309;68309;490
68310;68310;68310;904
68311;68311;68311;394
68312;68312;68312;875
68313;68313;68313;310
68314;68314;68314;620
68315;68315;68315;426
68316;68316;68316;715
68317;68317;68317;375
68318;68318;68318;578
68319;68319;68319;810
68320;68320;68320;538
68321;68321;68321;587
68322;68322;68322;477
68323;68323;68323;922
68324;68324;68324;633
68325;68325;68325;889
68326;68326;68326;689
68327;68327;68327;894
68328;68328;68328;714
68329;68329;68329;533
68330;68330;68330;511
68331;68331;68331;939
68332;68332;68332;502
68333;68333;68333;373
68334;68334;68334;909
68335;68335;68335;754
68336;68336;68336;750
68337;68337;68337;530
68338;68338;68338;586
68339;68339;68339;651
68340;68340;68340;729
68341;68341;68341;949
68342;68342;68342;572
68343;68343;68343;598
68344;68344;68344;836
68345;68345;68345;578
68346;68346;68346;930
68347;68347;68347;943
68348;68348;68348;993
68349;68349;68349;460
68350;68350;68350;440
68351;68351;68351;860
68352;68352;68352;752
68353;68353;68353;807
68354;68354;68354;595
68355;68355;68355;895
68356;68356;68356;617
68357;68357;68357;374
68358;68358;68358;928
68359;68359;68359;886
68360;68360;68360;461
68361;68361;68361;948
68362;68362;68362;816
68363;68363;68363;951
68364;68364;68364;962
68365;68365;68365;387
68366;68366;68366;305
68367;68367;68367;845
68368;68368;68368;553
68369;68369;68369;689
68370;68370;68370;763
68371;68371;68371;819
68372;68372;68372;919
68373;68373;68373;839
68374;68374;68374;489
68375;68375;68375;497
68376;68376;68376;447
68377;68377;68377;739
68378;68378;68378;314
68379;68379;68379;645
68380;68380;68380;544
68381;68381;68381;691
68382;68382;68382;410
68383;68383;68383;893
68384;68384;68384;414
68385;68385;68385;995
68386;68386;68386;530
68387;68387;68387;941
68388;68388;68388;702
68389;68389;68389;922
68390;68390;68390;513
68391;68391;68391;364
68392;68392;68392;450
68393;68393;68393;393
68394;68394;68394;705
68395;68395;68395;479
68396;68396;68396;911
68397;68397;68397;815
68398;68398;68398;892
68399;68399;68399;769
68400;68400;68400;917
68401;68401;68401;501
68402;68402;68402;321
68403;68403;68403;441
68404;68404;68404;511
68405;68405;68405;400
68406;68406;68406;453
68407;68407;68407;521
68408;68408;68408;904
68409;68409;68409;764
68410;68410;68410;591
68411;68411;68411;652
68412;68412;68412;938
68413;68413;68413;915
68414;68414;68414;573
68415;68415;68415;833
68416;68416;68416;385
68417;68417;68417;347
68418;68418;68418;482
68419;68419;68419;355
68420;68420;68420;536
68421;68421;68421;495
68422;68422;68422;854
68423;68423;68423;375
68424;68424;68424;841
68425;68425;68425;934
68426;68426;68426;846
68427;68427;68427;774
68428;68428;68428;989
68429;68429;68429;500
68430;68430;68430;795
68431;68431;68431;535
68432;68432;68432;845
68433;68433;68433;594
68434;68434;68434;478
68435;68435;68435;843
68436;68436;68436;435
68437;68437;68437;644
68438;68438;68438;419
68439;68439;68439;903
68440;68440;68440;362
68441;68441;68441;794
68442;68442;68442;909
68443;68443;68443;808
68444;68444;68444;302
68445;68445;68445;592
68446;68446;68446;877
68447;68447;68447;572
68448;68448;68448;958
68449;68449;68449;979
68450;68450;68450;682
68451;68451;68451;714
68452;68452;68452;499
68453;68453;68453;872
68454;68454;68454;424
68455;68455;68455;992
68456;68456;68456;381
68457;68457;68457;473
68458;68458;68458;618
68459;68459;68459;471
68460;68460;68460;365
68461;68461;68461;700
68462;68462;68462;720
68463;68463;68463;621
68464;68464;68464;855
68465;68465;68465;481
68466;68466;68466;590
68467;68467;68467;460
68468;68468;68468;900
68469;68469;68469;898
68470;68470;68470;478
68471;68471;68471;361
68472;68472;68472;734
68473;68473;68473;693
68474;68474;68474;765
68475;68475;68475;400
68476;68476;68476;750
68477;68477;68477;785
68478;68478;68478;467
68479;68479;68479;426
68480;68480;68480;851
68481;68481;68481;973
68482;68482;68482;665
68483;68483;68483;860
68484;68484;68484;557
68485;68485;68485;901
68486;68486;68486;455
68487;68487;68487;460
68488;68488;68488;382
68489;68489;68489;567
68490;68490;68490;447
68491;68491;68491;777
68492;68492;68492;876
68493;68493;68493;367
68494;68494;68494;532
68495;68495;68495;803
68496;68496;68496;514
68497;68497;68497;678
68498;68498;68498;644
68499;68499;68499;758
68500;68500;68500;720
68501;68501;68501;525
68502;68502;68502;655
68503;68503;68503;490
68504;68504;68504;710
68505;68505;68505;346
68506;68506;68506;928
68507;68507;68507;530
68508;68508;68508;815
68509;68509;68509;751
68510;68510;68510;808
68511;68511;68511;593
68512;68512;68512;420
68513;68513;68513;706
68514;68514;68514;627
68515;68515;68515;985
68516;68516;68516;918
68517;68517;68517;597
68518;68518;68518;783
68519;68519;68519;549
68520;68520;68520;659
68521;68521;68521;401
68522;68522;68522;723
68523;68523;68523;569
68524;68524;68524;358
68525;68525;68525;992
68526;68526;68526;906
68527;68527;68527;760
68528;68528;68528;471
68529;68529;68529;664
68530;68530;68530;602
68531;68531;68531;718
68532;68532;68532;664
68533;68533;68533;601
68534;68534;68534;470
68535;68535;68535;868
68536;68536;68536;826
68537;68537;68537;327
68538;68538;68538;813
68539;68539;68539;768
68540;68540;68540;685
68541;68541;68541;875
68542;68542;68542;687
68543;68543;68543;397
68544;68544;68544;692
68545;68545;68545;626
68546;68546;68546;511
68547;68547;68547;846
68548;68548;68548;673
68549;68549;68549;840
68550;68550;68550;504
68551;68551;68551;678
68552;68552;68552;606
68553;68553;68553;643
68554;68554;68554;863
68555;68555;68555;862
68556;68556;68556;781
68557;68557;68557;943
68558;68558;68558;645
68559;68559;68559;767
68560;68560;68560;931
68561;68561;68561;496
68562;68562;68562;327
68563;68563;68563;861
68564;68564;68564;942
68565;68565;68565;850
68566;68566;68566;552
68567;68567;68567;897
68568;68568;68568;659
68569;68569;68569;691
68570;68570;68570;320
68571;68571;68571;489
68572;68572;68572;761
68573;68573;68573;454
68574;68574;68574;476
68575;68575;68575;392
68576;68576;68576;525
68577;68577;68577;314
68578;68578;68578;692
68579;68579;68579;556
68580;68580;68580;584
68581;68581;68581;969
68582;68582;68582;405
68583;68583;68583;866
68584;68584;68584;810
68585;68585;68585;920
68586;68586;68586;621
68587;68587;68587;505
68588;68588;68588;824
68589;68589;68589;970
68590;68590;68590;746
68591;68591;68591;943
68592;68592;68592;458
68593;68593;68593;990
68594;68594;68594;659
68595;68595;68595;937
68596;68596;68596;548
68597;68597;68597;904
68598;68598;68598;915
68599;68599;68599;788
68600;68600;68600;723
68601;68601;68601;357
68602;68602;68602;798
68603;68603;68603;754
68604;68604;68604;772
68605;68605;68605;729
68606;68606;68606;524
68607;68607;68607;486
68608;68608;68608;973
68609;68609;68609;857
68610;68610;68610;411
68611;68611;68611;485
68612;68612;68612;632
68613;68613;68613;790
68614;68614;68614;677
68615;68615;68615;985
68616;68616;68616;897
68617;68617;68617;614
68618;68618;68618;303
68619;68619;68619;576
68620;68620;68620;800
68621;68621;68621;360
68622;68622;68622;318
68623;68623;68623;430
68624;68624;68624;745
68625;68625;68625;403
68626;68626;68626;438
68627;68627;68627;571
68628;68628;68628;948
68629;68629;68629;580
68630;68630;68630;558
68631;68631;68631;465
68632;68632;68632;521
68633;68633;68633;903
68634;68634;68634;970
68635;68635;68635;353
68636;68636;68636;608
68637;68637;68637;925
68638;68638;68638;620
68639;68639;68639;895
68640;68640;68640;608
68641;68641;68641;732
68642;68642;68642;649
68643;68643;68643;598
68644;68644;68644;342
68645;68645;68645;970
68646;68646;68646;577
68647;68647;68647;328
68648;68648;68648;957
68649;68649;68649;518
68650;68650;68650;714
68651;68651;68651;536
68652;68652;68652;609
68653;68653;68653;454
68654;68654;68654;799
68655;68655;68655;398
68656;68656;68656;982
68657;68657;68657;570
68658;68658;68658;341
68659;68659;68659;658
68660;68660;68660;608
68661;68661;68661;702
68662;68662;68662;386
68663;68663;68663;473
68664;68664;68664;306
68665;68665;68665;441
68666;68666;68666;736
68667;68667;68667;733
68668;68668;68668;882
68669;68669;68669;789
68670;68670;68670;863
68671;68671;68671;972
68672;68672;68672;927
68673;68673;68673;817
68674;68674;68674;808
68675;68675;68675;434
68676;68676;68676;321
68677;68677;68677;827
68678;68678;68678;924
68679;68679;68679;418
68680;68680;68680;727
68681;68681;68681;381
68682;68682;68682;400
68683;68683;68683;623
68684;68684;68684;418
68685;68685;68685;366
68686;68686;68686;527
68687;68687;68687;746
68688;68688;68688;883
68689;68689;68689;753
68690;68690;68690;668
68691;68691;68691;701
68692;68692;68692;553
68693;68693;68693;505
68694;68694;68694;355
68695;68695;68695;736
68696;68696;68696;451
68697;68697;68697;334
68698;68698;68698;951
68699;68699;68699;358
68700;68700;68700;428
68701;68701;68701;936
68702;68702;68702;703
68703;68703;68703;489
68704;68704;68704;927
68705;68705;68705;825
68706;68706;68706;937
68707;68707;68707;799
68708;68708;68708;307
68709;68709;68709;410
68710;68710;68710;882
68711;68711;68711;424
68712;68712;68712;690
68713;68713;68713;905
68714;68714;68714;561
68715;68715;68715;982
68716;68716;68716;579
68717;68717;68717;803
68718;68718;68718;840
68719;68719;68719;614
68720;68720;68720;827
68721;68721;68721;436
68722;68722;68722;331
68723;68723;68723;342
68724;68724;68724;833
68725;68725;68725;334
68726;68726;68726;807
68727;68727;68727;880
68728;68728;68728;952
68729;68729;68729;784
68730;68730;68730;826
68731;68731;68731;547
68732;68732;68732;642
68733;68733;68733;619
68734;68734;68734;676
68735;68735;68735;624
68736;68736;68736;691
68737;68737;68737;477
68738;68738;68738;528
68739;68739;68739;995
68740;68740;68740;923
68741;68741;68741;304
68742;68742;68742;465
68743;68743;68743;791
68744;68744;68744;736
68745;68745;68745;779
68746;68746;68746;789
68747;68747;68747;386
68748;68748;68748;501
68749;68749;68749;637
68750;68750;68750;369
68751;68751;68751;559
68752;68752;68752;521
68753;68753;68753;817
68754;68754;68754;602
68755;68755;68755;874
68756;68756;68756;686
68757;68757;68757;515
68758;68758;68758;906
68759;68759;68759;523
68760;68760;68760;698
68761;68761;68761;481
68762;68762;68762;661
68763;68763;68763;796
68764;68764;68764;959
68765;68765;68765;336
68766;68766;68766;808
68767;68767;68767;591
68768;68768;68768;519
68769;68769;68769;503
68770;68770;68770;774
68771;68771;68771;694
68772;68772;68772;854
68773;68773;68773;657
68774;68774;68774;480
68775;68775;68775;575
68776;68776;68776;530
68777;68777;68777;921
68778;68778;68778;437
68779;68779;68779;986
68780;68780;68780;984
68781;68781;68781;833
68782;68782;68782;538
68783;68783;68783;691
68784;68784;68784;851
68785;68785;68785;949
68786;68786;68786;985
68787;68787;68787;603
68788;68788;68788;987
68789;68789;68789;921
68790;68790;68790;810
68791;68791;68791;441
68792;68792;68792;930
68793;68793;68793;899
68794;68794;68794;837
68795;68795;68795;712
68796;68796;68796;477
68797;68797;68797;356
68798;68798;68798;824
68799;68799;68799;366
68800;68800;68800;833
68801;68801;68801;642
68802;68802;68802;479
68803;68803;68803;781
68804;68804;68804;427
68805;68805;68805;449
68806;68806;68806;979
68807;68807;68807;980
68808;68808;68808;905
68809;68809;68809;933
68810;68810;68810;993
68811;68811;68811;692
68812;68812;68812;928
68813;68813;68813;348
68814;68814;68814;657
68815;68815;68815;827
68816;68816;68816;467
68817;68817;68817;333
68818;68818;68818;476
68819;68819;68819;566
68820;68820;68820;361
68821;68821;68821;466
68822;68822;68822;518
68823;68823;68823;913
68824;68824;68824;711
68825;68825;68825;926
68826;68826;68826;699
68827;68827;68827;880
68828;68828;68828;337
68829;68829;68829;820
68830;68830;68830;449
68831;68831;68831;564
68832;68832;68832;764
68833;68833;68833;970
68834;68834;68834;462
68835;68835;68835;642
68836;68836;68836;330
68837;68837;68837;926
68838;68838;68838;798
68839;68839;68839;975
68840;68840;68840;461
68841;68841;68841;685
68842;68842;68842;610
68843;68843;68843;326
68844;68844;68844;631
68845;68845;68845;708
68846;68846;68846;752
68847;68847;68847;697
68848;68848;68848;829
68849;68849;68849;371
68850;68850;68850;503
68851;68851;68851;495
68852;68852;68852;362
68853;68853;68853;617
68854;68854;68854;406
68855;68855;68855;711
68856;68856;68856;545
68857;68857;68857;578
68858;68858;68858;934
68859;68859;68859;947
68860;68860;68860;933
68861;68861;68861;640
68862;68862;68862;787
68863;68863;68863;317
68864;68864;68864;310
68865;68865;68865;357
68866;68866;68866;848
68867;68867;68867;905
68868;68868;68868;552
68869;68869;68869;428
68870;68870;68870;308
68871;68871;68871;363
68872;68872;68872;493
68873;68873;68873;387
68874;68874;68874;736
68875;68875;68875;333
68876;68876;68876;352
68877;68877;68877;939
68878;68878;68878;656
68879;68879;68879;806
68880;68880;68880;418
68881;68881;68881;844
68882;68882;68882;585
68883;68883;68883;899
68884;68884;68884;331
68885;68885;68885;435
68886;68886;68886;386
68887;68887;68887;352
68888;68888;68888;940
68889;68889;68889;599
68890;68890;68890;373
68891;68891;68891;464
68892;68892;68892;401
68893;68893;68893;733
68894;68894;68894;594
68895;68895;68895;782
68896;68896;68896;683
68897;68897;68897;547
68898;68898;68898;546
68899;68899;68899;832
68900;68900;68900;336
68901;68901;68901;425
68902;68902;68902;708
68903;68903;68903;560
68904;68904;68904;353
68905;68905;68905;648
68906;68906;68906;384
68907;68907;68907;468
68908;68908;68908;345
68909;68909;68909;669
68910;68910;68910;376
68911;68911;68911;905
68912;68912;68912;826
68913;68913;68913;367
68914;68914;68914;325
68915;68915;68915;843
68916;68916;68916;831
68917;68917;68917;470
68918;68918;68918;624
68919;68919;68919;816
68920;68920;68920;387
68921;68921;68921;774
68922;68922;68922;735
68923;68923;68923;774
68924;68924;68924;897
68925;68925;68925;761
68926;68926;68926;703
68927;68927;68927;461
68928;68928;68928;552
68929;68929;68929;329
68930;68930;68930;359
68931;68931;68931;492
68932;68932;68932;416
68933;68933;68933;570
68934;68934;68934;674
68935;68935;68935;878
68936;68936;68936;684
68937;68937;68937;458
68938;68938;68938;543
68939;68939;68939;925
68940;68940;68940;940
68941;68941;68941;431
68942;68942;68942;648
68943;68943;68943;373
68944;68944;68944;975
68945;68945;68945;497
68946;68946;68946;688
68947;68947;68947;583
68948;68948;68948;808
68949;68949;68949;567
68950;68950;68950;454
68951;68951;68951;454
68952;68952;68952;434
68953;68953;68953;870
68954;68954;68954;978
68955;68955;68955;838
68956;68956;68956;456
68957;68957;68957;318
68958;68958;68958;575
68959;68959;68959;904
68960;68960;68960;937
68961;68961;68961;628
68962;68962;68962;477
68963;68963;68963;567
68964;68964;68964;437
68965;68965;68965;360
68966;68966;68966;375
68967;68967;68967;990
68968;68968;68968;962
68969;68969;68969;669
68970;68970;68970;306
68971;68971;68971;318
68972;68972;68972;390
68973;68973;68973;366
68974;68974;68974;372
68975;68975;68975;818
68976;68976;68976;473
68977;68977;68977;850
68978;68978;68978;857
68979;68979;68979;393
68980;68980;68980;910
68981;68981;68981;662
68982;68982;68982;880
68983;68983;68983;804
68984;68984;68984;795
68985;68985;68985;700
68986;68986;68986;578
68987;68987;68987;817
68988;68988;68988;876
68989;68989;68989;480
68990;68990;68990;843
68991;68991;68991;984
68992;68992;68992;720
68993;68993;68993;356
68994;68994;68994;614
68995;68995;68995;643
68996;68996;68996;962
68997;68997;68997;925
68998;68998;68998;692
68999;68999;68999;804
69000;69000;69000;959
69001;69001;69001;909
69002;69002;69002;879
69003;69003;69003;520
69004;69004;69004;409
69005;69005;69005;995
69006;69006;69006;301
69007;69007;69007;836
69008;69008;69008;815
69009;69009;69009;332
69010;69010;69010;687
69011;69011;69011;595
69012;69012;69012;488
69013;69013;69013;695
69014;69014;69014;904
69015;69015;69015;472
69016;69016;69016;879
69017;69017;69017;497
69018;69018;69018;675
69019;69019;69019;900
69020;69020;69020;959
69021;69021;69021;906
69022;69022;69022;798
69023;69023;69023;824
69024;69024;69024;708
69025;69025;69025;360
69026;69026;69026;977
69027;69027;69027;971
69028;69028;69028;310
69029;69029;69029;371
69030;69030;69030;487
69031;69031;69031;822
69032;69032;69032;398
69033;69033;69033;565
69034;69034;69034;324
69035;69035;69035;763
69036;69036;69036;318
69037;69037;69037;597
69038;69038;69038;832
69039;69039;69039;985
69040;69040;69040;998
69041;69041;69041;305
69042;69042;69042;892
69043;69043;69043;329
69044;69044;69044;958
69045;69045;69045;965
69046;69046;69046;341
69047;69047;69047;769
69048;69048;69048;733
69049;69049;69049;956
69050;69050;69050;458
69051;69051;69051;463
69052;69052;69052;631
69053;69053;69053;695
69054;69054;69054;806
69055;69055;69055;570
69056;69056;69056;480
69057;69057;69057;985
69058;69058;69058;751
69059;69059;69059;701
69060;69060;69060;943
69061;69061;69061;342
69062;69062;69062;616
69063;69063;69063;697
69064;69064;69064;340
69065;69065;69065;513
69066;69066;69066;538
69067;69067;69067;790
69068;69068;69068;484
69069;69069;69069;337
69070;69070;69070;491
69071;69071;69071;558
69072;69072;69072;432
69073;69073;69073;378
69074;69074;69074;825
69075;69075;69075;984
69076;69076;69076;565
69077;69077;69077;813
69078;69078;69078;772
69079;69079;69079;993
69080;69080;69080;960
69081;69081;69081;519
69082;69082;69082;927
69083;69083;69083;582
69084;69084;69084;979
69085;69085;69085;934
69086;69086;69086;799
69087;69087;69087;866
69088;69088;69088;769
69089;69089;69089;412
69090;69090;69090;843
69091;69091;69091;648
69092;69092;69092;880
69093;69093;69093;980
69094;69094;69094;986
69095;69095;69095;688
69096;69096;69096;304
69097;69097;69097;747
69098;69098;69098;788
69099;69099;69099;736
69100;69100;69100;594
69101;69101;69101;605
69102;69102;69102;512
69103;69103;69103;813
69104;69104;69104;544
69105;69105;69105;373
69106;69106;69106;883
69107;69107;69107;435
69108;69108;69108;507
69109;69109;69109;929
69110;69110;69110;459
69111;69111;69111;759
69112;69112;69112;817
69113;69113;69113;302
69114;69114;69114;870
69115;69115;69115;352
69116;69116;69116;872
69117;69117;69117;980
69118;69118;69118;774
69119;69119;69119;569
69120;69120;69120;652
69121;69121;69121;666
69122;69122;69122;981
69123;69123;69123;686
69124;69124;69124;864
69125;69125;69125;477
69126;69126;69126;991
69127;69127;69127;862
69128;69128;69128;711
69129;69129;69129;590
69130;69130;69130;982
69131;69131;69131;904
69132;69132;69132;579
69133;69133;69133;731
69134;69134;69134;511
69135;69135;69135;703
69136;69136;69136;306
69137;69137;69137;761
69138;69138;69138;639
69139;69139;69139;463
69140;69140;69140;319
69141;69141;69141;317
69142;69142;69142;689
69143;69143;69143;788
69144;69144;69144;991
69145;69145;69145;665
69146;69146;69146;384
69147;69147;69147;472
69148;69148;69148;594
69149;69149;69149;981
69150;69150;69150;679
69151;69151;69151;692
69152;69152;69152;786
69153;69153;69153;463
69154;69154;69154;920
69155;69155;69155;825
69156;69156;69156;592
69157;69157;69157;516
69158;69158;69158;759
69159;69159;69159;883
69160;69160;69160;557
69161;69161;69161;310
69162;69162;69162;693
69163;69163;69163;781
69164;69164;69164;792
69165;69165;69165;786
69166;69166;69166;420
69167;69167;69167;797
69168;69168;69168;388
69169;69169;69169;941
69170;69170;69170;368
69171;69171;69171;744
69172;69172;69172;838
69173;69173;69173;697
69174;69174;69174;992
69175;69175;69175;600
69176;69176;69176;402
69177;69177;69177;307
69178;69178;69178;702
69179;69179;69179;960
69180;69180;69180;445
69181;69181;69181;960
69182;69182;69182;623
69183;69183;69183;732
69184;69184;69184;584
69185;69185;69185;640
69186;69186;69186;412
69187;69187;69187;753
69188;69188;69188;997
69189;69189;69189;431
69190;69190;69190;744
69191;69191;69191;690
69192;69192;69192;847
69193;69193;69193;389
69194;69194;69194;566
69195;69195;69195;657
69196;69196;69196;802
69197;69197;69197;834
69198;69198;69198;889
69199;69199;69199;724
69200;69200;69200;387
69201;69201;69201;701
69202;69202;69202;476
69203;69203;69203;885
69204;69204;69204;617
69205;69205;69205;454
69206;69206;69206;847
69207;69207;69207;648
69208;69208;69208;575
69209;69209;69209;364
69210;69210;69210;738
69211;69211;69211;789
69212;69212;69212;450
69213;69213;69213;388
69214;69214;69214;870
69215;69215;69215;326
69216;69216;69216;948
69217;69217;69217;578
69218;69218;69218;676
69219;69219;69219;415
69220;69220;69220;841
69221;69221;69221;762
69222;69222;69222;872
69223;69223;69223;566
69224;69224;69224;546
69225;69225;69225;527
69226;69226;69226;559
69227;69227;69227;303
69228;69228;69228;557
69229;69229;69229;428
69230;69230;69230;838
69231;69231;69231;623
69232;69232;69232;457
69233;69233;69233;713
69234;69234;69234;549
69235;69235;69235;816
69236;69236;69236;612
69237;69237;69237;602
69238;69238;69238;426
69239;69239;69239;417
69240;69240;69240;837
69241;69241;69241;596
69242;69242;69242;929
69243;69243;69243;599
69244;69244;69244;400
69245;69245;69245;315
69246;69246;69246;303
69247;69247;69247;777
69248;69248;69248;367
69249;69249;69249;414
69250;69250;69250;517
69251;69251;69251;932
69252;69252;69252;792
69253;69253;69253;418
69254;69254;69254;431
69255;69255;69255;380
69256;69256;69256;859
69257;69257;69257;822
69258;69258;69258;952
69259;69259;69259;675
69260;69260;69260;682
69261;69261;69261;979
69262;69262;69262;370
69263;69263;69263;892
69264;69264;69264;820
69265;69265;69265;650
69266;69266;69266;936
69267;69267;69267;315
69268;69268;69268;744
69269;69269;69269;936
69270;69270;69270;760
69271;69271;69271;780
69272;69272;69272;580
69273;69273;69273;323
69274;69274;69274;386
69275;69275;69275;797
69276;69276;69276;685
69277;69277;69277;767
69278;69278;69278;606
69279;69279;69279;710
69280;69280;69280;559
69281;69281;69281;460
69282;69282;69282;682
69283;69283;69283;364
69284;69284;69284;664
69285;69285;69285;873
69286;69286;69286;423
69287;69287;69287;390
69288;69288;69288;500
69289;69289;69289;922
69290;69290;69290;555
69291;69291;69291;773
69292;69292;69292;785
69293;69293;69293;823
69294;69294;69294;679
69295;69295;69295;793
69296;69296;69296;700
69297;69297;69297;725
69298;69298;69298;648
69299;69299;69299;352
69300;69300;69300;689
69301;69301;69301;794
69302;69302;69302;378
69303;69303;69303;813
69304;69304;69304;986
69305;69305;69305;784
69306;69306;69306;900
69307;69307;69307;329
69308;69308;69308;447
69309;69309;69309;824
69310;69310;69310;716
69311;69311;69311;491
69312;69312;69312;395
69313;69313;69313;349
69314;69314;69314;486
69315;69315;69315;675
69316;69316;69316;961
69317;69317;69317;530
69318;69318;69318;890
69319;69319;69319;404
69320;69320;69320;552
69321;69321;69321;767
69322;69322;69322;785
69323;69323;69323;913
69324;69324;69324;311
69325;69325;69325;742
69326;69326;69326;875
69327;69327;69327;364
69328;69328;69328;321
69329;69329;69329;989
69330;69330;69330;543
69331;69331;69331;696
69332;69332;69332;450
69333;69333;69333;695
69334;69334;69334;493
69335;69335;69335;975
69336;69336;69336;607
69337;69337;69337;515
69338;69338;69338;651
69339;69339;69339;423
69340;69340;69340;406
69341;69341;69341;860
69342;69342;69342;967
69343;69343;69343;474
69344;69344;69344;474
69345;69345;69345;951
69346;69346;69346;343
69347;69347;69347;915
69348;69348;69348;446
69349;69349;69349;831
69350;69350;69350;512
69351;69351;69351;465
69352;69352;69352;326
69353;69353;69353;344
69354;69354;69354;545
69355;69355;69355;994
69356;69356;69356;819
69357;69357;69357;472
69358;69358;69358;808
69359;69359;69359;612
